t_h,w_norm_degs
13.05,0.17046414791857956
13.066666666666666,0.17328338188243478
13.083333333333334,0.1756940549134626
13.1,0.1774769244228136
13.116666666666667,0.17847054986558789
13.133333333333333,0.17859718131273658
13.15,0.17787896022552444
13.166666666666666,0.17644010507799762
13.183333333333334,0.1744945478085218
13.2,0.1723224246163327
13.216666666666667,0.17024118891766013
13.233333333333333,0.16857707138974273
13.25,0.1676405397441222
13.266666666666667,0.16770641924069496
13.283333333333333,0.16899652727613917
13.3,0.17166078039797264
13.316666666666666,0.17575233988298922
13.333333333333334,0.18119456668306558
13.35,0.18774443124370627
13.366666666666667,0.1949706716597873
13.383333333333333,0.20228299602866
13.4,0.2090550663484617
13.416666666666666,0.21484512809325626
13.433333333333334,0.21961000962547617
13.45,0.22369409632109422
13.466666666666667,0.22744540562962326
13.483333333333333,0.2306759679834671
13.5,0.23249979256427367
13.516666666666667,0.23180474395726036
13.533333333333333,0.22795853430676735
13.55,0.22115512722528222
13.566666666666666,0.21224061536840647
13.583333333333334,0.20229439170808264
13.6,0.19228220975577937
13.616666666666667,0.18289983539043664
13.633333333333333,0.17456623456649561
13.65,0.16748509289005087
13.666666666666666,0.16171784347037158
13.683333333333334,0.15724320214581433
13.7,0.15399760191433773
13.716666666666667,0.15189892158487636
13.733333333333333,0.15085782916737134
13.75,0.1507806746911906
13.766666666666667,0.15156699610694613
13.783333333333333,0.15310402277256252
13.8,0.15526022388644248
13.816666666666666,0.15787988762585534
13.833333333333334,0.1607807654490075
13.85,0.1637567476431483
13.866666666666667,0.16658709187286744
13.883333333333333,0.1690526926038155
13.9,0.17095822834765054
13.916666666666666,0.1721570673452966
13.933333333333334,0.17257423142880954
13.95,0.17222232851466635
13.966666666666667,0.17120664171582053
13.983333333333333,0.16971821060160272
14.0,0.16801668976102715
14.016666666666667,0.1664067245480587
14.033333333333333,0.16521174433900207
14.05,0.16474752057766356
14.066666666666666,0.16529536293418454
14.083333333333334,0.16707248829565186
14.1,0.17019594285800224
14.116666666666667,0.17463770103292603
14.133333333333333,0.18017401973013886
14.15,0.18634394590973785
14.166666666666666,0.19244962173047148
14.183333333333334,0.19764476035879788
14.2,0.2011426921012149
14.216666666666667,0.20250705276274367
14.233333333333333,0.20188744785040094
14.25,0.20002306870829623
14.266666666666667,0.19794742721594882
14.283333333333333,0.19653395678972657
14.3,0.19614359747073792
14.316666666666666,0.1965547253813548
14.333333333333334,0.19715434311027935
